child,timestamp,measureName,measureVal,activity
3,1083,look:,left,cw
3,1083,proximity:,87,cw
3,1084,proximity:,78,cw
3,1084,proximity:,95,cw
3,1084,proximity:,108,cw
3,1084,look:,left,cw
3,1084,proximity:,76,cw
3,1085,proximity:,102,cw
3,1085,look:,left,cw
3,1085,proximity:,79,cw
3,1085,proximity:,105,cw
3,1086,proximity:,93,cw
3,1086,proximity:,105,cw
3,1086,proximity:,111,cw
3,1086,look:,left,cw
3,1087,look:,left,cw
3,1087,proximity:,104,cw
3,1088,proximity:,113,cw
3,1088,look:,left,cw
3,1089,look:,left,cw
3,1090,proximity:,105,cw
3,1090,look:,left,cw
3,1090,proximity:,112,cw
3,1090,proximity:,106,cw
3,1091,proximity:,113,cw
3,1091,look:,left,cw
3,1091,proximity:,103,cw
3,1092,proximity:,122,cw
3,1092,proximity:,106,cw
3,1092,proximity:,116,cw
3,1092,proximity:,123,cw
3,1092,look:,left,cw
3,1093,proximity:,134,cw
3,1093,proximity:,126,cw
3,1093,look:,left,cw
3,1093,proximity:,113,cw
3,1093,proximity:,121,cw
3,1093,proximity:,114,cw
3,1094,look:,left,cw
3,1094,proximity:,94,cw
3,1094,proximity:,104,cw
3,1095,proximity:,89,cw
3,1095,proximity:,100,cw
3,1095,look:,left,cw
3,1095,proximity:,72,cw
3,1095,proximity:,85,cw
3,1096,proximity:,100,cw
3,1096,proximity:,81,cw
3,1096,look:,left,cw
3,1096,proximity:,98,cw
3,1097,proximity:,113,cw
3,1097,proximity:,94,cw
3,1097,look:,left,cw
3,1097,proximity:,112,cw
3,1097,proximity:,118,cw
3,1098,look:,left,cw
3,1098,proximity:,95,cw
3,1098,proximity:,121,cw
3,1099,proximity:,115,cw
3,1099,proximity:,125,cw
3,1099,look:,left,cw
3,1100,proximity:,138,cw
3,1100,look:,left,cw
3,1100,proximity:,126,cw
3,1100,proximity:,133,cw
3,1101,proximity:,127,cw
3,1101,look:,left,cw
3,1101,proximity:,120,cw
3,1102,proximity:,127,cw
3,1102,look:,left,cw
3,1103,proximity:,111,cw
3,1103,proximity:,138,cw
3,1103,proximity:,127,cw
3,1103,look:,left,cw
3,1103,proximity:,117,cw
3,1103,proximity:,129,cw
3,1104,look:,left,cw
3,1105,proximity:,121,cw
3,1105,look:,left,cw
3,1106,look:,left,cw
3,1106,proximity:,138,cw
3,1107,proximity:,124,cw
3,1107,look:,left,cw
3,1107,proximity:,112,cw
3,1108,look:,left,cw
3,1109,proximity:,118,cw
3,1109,look:,left,cw
3,1109,proximity:,109,cw
3,1110,proximity:,120,cw
3,1110,look:,left,cw
3,1110,proximity:,113,cw
3,1111,look:,left,cw
3,1111,proximity:,107,cw
3,1112,look:,left,cw
3,1112,proximity:,113,cw
3,1112,proximity:,142,cw
3,1112,proximity:,123,cw
3,1112,look:,left,cw
3,1113,proximity:,116,cw
3,1113,proximity:,106,cw
3,1113,look:,left,cw
3,1114,proximity:,118,cw
3,1114,proximity:,109,cw
3,1114,look:,left,cw
3,1115,proximity:,100,cw
3,1115,look:,left,cw
3,1115,proximity:,82,cw
3,1116,proximity:,74,cw
3,1116,look:,left,cw
3,1116,proximity:,83,cw
3,1117,proximity:,95,cw
3,1117,proximity:,103,cw
3,1117,look:,left,cw
3,1117,proximity:,110,cw
3,1118,look:,left,cw
3,1118,proximity:,116,cw
3,1119,proximity:,101,cw
3,1119,look:,left,cw
3,1119,proximity:,107,cw
3,1120,look:,left,cw
3,1120,proximity:,119,cw
3,1121,proximity:,112,cw
3,1121,proximity:,94,cw
3,1121,look:,left,cw
3,1121,proximity:,107,cw
3,1122,look:,left,cw
3,1123,proximity:,119,cw
3,1124,proximity:,108,cw
3,1124,proximity:,114,cw
3,1125,look:,left,cw
3,1125,proximity:,106,cw
3,1126,look:,left,cw
3,1126,look:,left,cw
3,1127,look:,left,cw
3,1128,proximity:,100,cw
3,1128,proximity:,109,cw
3,1128,look:,left,cw
3,1128,proximity:,117,cw
3,1129,proximity:,129,cw
3,1130,look:,left,cw
3,1131,proximity:,121,cw
3,1131,proximity:,115,cw
3,1132,look:,left,cw
3,1133,look:,left,cw
3,1133,proximity:,121,cw
3,1134,look:,left,cw
3,1135,look:,left,cw
3,1135,look:,left,cw
3,1136,proximity:,114,cw
3,1136,proximity:,103,cw
3,1136,novelty:,49.7541694641,cw
3,1137,proximity:,97,cw
3,1137,proximity:,91,cw
3,1137,look:,down,cw
3,1138,proximity:,97,cw
3,1138,look:,left,cw
3,1139,look:,left,cw
3,1140,look:,left,cw
3,1141,proximity:,104,cw
3,1141,look:,left,cw
3,1141,proximity:,112,cw
3,1141,proximity:,102,cw
3,1142,proximity:,108,cw
3,1142,look:,left,cw
3,1142,proximity:,126,cw
3,1142,proximity:,113,cw
3,1143,proximity:,103,cw
3,1143,look:,left,cw
3,1144,proximity:,97,cw
3,1144,look:,left,cw
3,1144,proximity:,88,cw
3,1144,proximity:,74,cw
3,1145,proximity:,67,cw
3,1145,look:,left,cw
3,1145,proximity:,76,cw
3,1146,proximity:,70,cw
3,1146,proximity:,63,cw
3,1146,proximity:,73,cw
3,1147,proximity:,79,cw
3,1147,proximity:,93,cw
3,1148,look:,left,cw
3,1148,proximity:,101,cw
3,1148,proximity:,107,cw
3,1149,look:,left,cw
3,1150,look:,left,cw
3,1151,look:,left,cw
3,1152,look:,left,cw
3,1152,look:,left,cw
3,1153,look:,left,cw
3,1154,proximity:,115,cw
3,1154,proximity:,108,cw
3,1154,look:,left,cw
3,1155,proximity:,114,cw
3,1155,look:,left,cw
3,1156,look:,left,cw
3,1157,look:,left,cw
3,1158,look:,left,cw
3,1159,proximity:,106,cw
3,1159,look:,left,cw
3,1160,look:,left,cw
3,1161,look:,left,cw
3,1162,proximity:,113,cw
3,1162,look:,left,cw
3,1163,proximity:,106,cw
3,1163,look:,left,cw
3,1163,proximity:,97,cw
3,1164,look:,left,cw
3,1165,look:,left,cw
3,1166,look:,left,cw
3,1167,look:,left,cw
3,1168,look:,left,cw
3,1169,look:,left,cw
3,1170,look:,left,cw
3,1171,look:,left,cw
3,1172,look:,left,cw
3,1172,proximity:,103,cw
3,1173,look:,left,cw
3,1173,look:,left,cw
3,1174,proximity:,91,cw
3,1174,novelty:,31.1376457214,cw
3,1174,proximity:,85,cw
3,1175,look:,down,cw
3,1177,child,smiles,cw
3,1178,look:,down,cw
3,1179,proximity:,79,cw
3,1179,proximity:,71,cw
3,1179,proximity:,65,cw
3,1179,proximity:,86,cw
3,1180,proximity:,62,cw
3,1180,look:,left,cw
3,1180,proximity:,56,cw
3,1180,proximity:,66,cw
3,1182,look:,left,cw
3,1182,proximity:,74,cw
3,1183,look:,left,cw
3,1183,proximity:,65,cw
3,1183,proximity:,57,cw
3,1184,proximity:,65,cw
3,1185,proximity:,71,cw
3,1186,proximity:,62,cw
3,1186,proximity:,55,cw
3,1186,novelty:,16.2170257568,cw
3,1187,movement:,-3632,cw
3,1187,movement:,-224,cw
3,1187,movement:,6752,cw
3,1187,movement:,18624,cw
3,1188,proximity:,63,cw
3,1188,movement:,9696,cw
3,1188,movement:,1712,cw
3,1188,movement:,-640,cw
3,1188,movement:,3680,cw
3,1188,movement:,-720,cw
3,1188,movement:,-592,cw
3,1191,novelty:,11.2183008194,cw
3,1192,look:,right,cw
3,1192,proximity:,57,cw
3,1192,novelty:,4.1914687157,cw
3,1192,look:,robot,cw
3,1192,proximity:,63,cw
3,1192,proximity:,53,cw
3,1193,proximity:,64,cw
3,1193,proximity:,53,cw
3,1193,proximity:,65,cw
3,1193,proximity:,52,cw
3,1193,movement:,5984,cw
3,1193,look:,right,cw
3,1193,proximity:,73,cw
3,1193,novelty:,4.8760533333,cw
3,1193,movement:,1040,cw
3,1193,proximity:,53,cw
3,1193,look:,left,cw
3,1193,proximity:,74,cw
3,1193,look:,robot,cw
3,1194,proximity:,49,cw
3,1194,proximity:,77,cw
3,1194,proximity:,45,cw
3,1194,proximity:,71,cw
3,1194,proximity:,44,cw
3,1194,proximity:,64,cw
3,1195,movement:,-1840,cw
3,1195,movement:,-3056,cw
3,1195,proximity:,57,cw
3,1196,look:,robot,cw
3,1197,look:,robot,cw
3,1198,look:,robot,cw
3,1199,look:,robot,cw
3,1201,proximity:,63,cw
4,5,proximity:,127,cw
4,6,look:,left,cw
4,6,look:,leftrobot,cw
4,7,look:,left,cw
4,7,look:,leftrobot,cw
4,8,look:,left,cw
4,8,look:,leftrobot,cw
4,9,look:,robot,cw
4,10,look:,robot,cw
4,15,proximity:,118,cw
4,15,novelty:,35.8942680359,cw
4,17,novelty:,13.5827064514,cw
4,17,look:,left,cw
4,17,novelty:,2.1642897129,cw
4,17,movement:,-3120,cw
4,17,look:,robot,cw
4,18,movement:,-2688,cw
4,18,movement:,-2080,cw
4,18,movement:,-3712,cw
4,19,movement:,-3632,cw
4,19,movement:,-720,cw
4,19,proximity:,104,cw
4,19,movement:,2480,cw
4,19,proximity:,85,cw
4,19,movement:,608,cw
4,19,proximity:,72,cw
4,20,novelty:,8.0661296845,cw
4,20,movement:,992,cw
4,20,movement:,6688,cw
4,20,proximity:,28,cw
4,20,look:,robot,cw
4,20,proximity:,66,cw
4,20,proximity:,84,cw
4,20,movement:,7152,cw
4,20,proximity:,26,cw
4,20,proximity:,62,cw
4,20,proximity:,83,cw
4,20,movement:,14992,cw
4,21,proximity:,74,cw
4,21,look:,right,cw
4,21,proximity:,26,cw
4,21,movement:,6192,cw
4,21,proximity:,79,cw
4,21,proximity:,68,cw
4,21,movement:,-20384,cw
4,21,movement:,10944,cw
4,21,movement:,21216,cw
4,22,movement:,15936,cw
4,22,proximity:,77,cw
4,22,movement:,11072,cw
4,22,proximity:,69,cw
4,22,look:,right,cw
4,22,proximity:,75,cw
4,22,movement:,15344,cw
4,22,proximity:,66,cw
4,22,proximity:,79,cw
4,22,movement:,1712,cw
4,22,proximity:,85,cw
4,23,novelty:,7.2836918831,cw
4,23,movement:,14608,cw
4,23,movement:,-28320,cw
4,23,proximity:,75,cw
4,23,movement:,15744,cw
4,23,movement:,3344,cw
4,23,movement:,-2032,cw
4,23,look:,left,cw
4,23,proximity:,68,cw
4,24,movement:,-2320,cw
4,24,movement:,4288,cw
4,24,proximity:,79,cw
4,24,movement:,-2128,cw
4,24,look:,left,cw
4,24,proximity:,88,cw
4,25,movement:,-1680,cw
4,25,proximity:,103,cw
4,25,movement:,12992,cw
4,25,proximity:,123,cw
4,25,movement:,5392,cw
4,25,movement:,-2784,cw
4,25,movement:,20368,cw
4,26,proximity:,109,cw
4,26,movement:,-3104,cw
4,26,proximity:,91,cw
4,26,look:,robot,cw
4,26,movement:,-2976,cw
4,26,movement:,14256,cw
4,26,movement:,-25376,cw
4,27,movement:,-10624,cw
4,27,movement:,-18416,cw
4,27,movement:,9184,cw
4,27,movement:,-29584,cw
4,27,movement:,6480,cw
4,27,movement:,1792,cw
4,27,movement:,-3312,cw
4,27,movement:,1504,cw
4,27,movement:,12160,cw
4,28,movement:,608,cw
4,28,movement:,12304,cw
4,28,movement:,8656,cw
4,28,movement:,12736,cw
4,28,movement:,10880,cw
4,28,look:,left,cw
4,28,proximity:,42,cw
4,28,movement:,768,cw
4,28,movement:,1408,cw
4,29,movement:,-160,cw
4,29,movement:,6336,cw
4,29,movement:,5936,cw
4,29,movement:,8768,cw
4,29,movement:,5360,cw
4,29,movement:,9152,cw
4,29,movement:,5888,cw
4,29,movement:,4032,cw
4,31,movement:,6528,cw
4,31,movement:,6400,cw
4,31,movement:,48,cw
4,31,movement:,-2080,cw
4,32,proximity:,96,cw
4,32,novelty:,43.3219909668,cw
4,32,proximity:,86,cw
4,33,proximity:,76,cw
4,34,proximity:,67,cw
4,34,novelty:,7.7876415253,cw
4,34,movement:,-3072,cw
4,35,movement:,-3648,cw
4,35,proximity:,90,cw
4,35,proximity:,98,cw
4,35,look:,left,cw
4,35,movement:,-1024,cw
4,36,novelty:,7.0424442291,cw
4,36,movement:,-2816,cw
4,36,movement:,-2592,cw
4,36,proximity:,91,cw
4,36,look:,robot,cw
4,37,proximity:,104,cw
4,37,look:,robot,cw
4,37,proximity:,80,cw
4,37,movement:,-3264,cw
4,37,proximity:,96,cw
4,37,movement:,18384,cw
4,38,proximity:,112,cw
4,38,movement:,-1824,cw
4,38,look:,left,cw
4,38,proximity:,121,cw
4,38,movement:,1888,cw
4,39,look:,left,cw
4,39,proximity:,109,cw
4,40,proximity:,87,cw
4,40,look:,robot,cw
4,40,proximity:,100,cw
4,40,proximity:,107,cw
4,41,look:,left,cw
4,41,proximity:,97,cw
4,41,movement:,-2336,cw
4,41,movement:,16064,cw
4,41,proximity:,91,cw
4,41,movement:,-1312,cw
4,42,movement:,10064,cw
4,42,proximity:,105,cw
4,42,movement:,-1168,cw
4,42,look:,robot,cw
4,42,proximity:,93,cw
4,42,movement:,18768,cw
4,42,movement:,1136,cw
4,42,proximity:,84,cw
4,43,movement:,880,cw
4,43,proximity:,92,cw
4,43,proximity:,98,cw
4,43,look:,robot,cw
4,43,movement:,-1664,cw
4,43,look:,left,cw
4,43,proximity:,107,cw
4,44,proximity:,114,cw
4,44,proximity:,120,cw
4,44,movement:,-3632,cw
4,44,proximity:,114,cw
4,45,look:,left,cw
4,45,proximity:,123,cw
4,45,proximity:,108,cw
4,45,movement:,-1984,cw
4,45,proximity:,116,cw
4,46,look:,left,cw
4,46,proximity:,107,cw
4,46,movement:,3424,cw
4,47,proximity:,93,cw
4,47,movement:,-27744,cw
4,47,proximity:,81,cw
4,47,movement:,19664,cw
4,47,look:,left,cw
4,47,movement:,9968,cw
4,47,movement:,-3504,cw
4,48,movement:,6656,cw
4,54,proximity:,68,cw
4,54,novelty:,43.7261505127,cw
4,55,proximity:,62,cw
4,55,proximity:,73,cw
4,56,proximity:,86,cw
4,56,look:,left,cw
4,56,novelty:,7.1495633125,cw
4,56,movement:,1232,cw
4,57,proximity:,92,cw
4,58,proximity:,82,cw
4,59,movement:,2752,cw
4,59,proximity:,90,cw
4,59,look:,left,cw
4,60,proximity:,104,cw
4,60,movement:,2784,cw
4,61,movement:,-1392,cw
4,61,movement:,9808,cw
4,62,movement:,12496,cw
4,62,movement:,12592,cw
4,62,movement:,22464,cw
4,62,movement:,13072,cw
4,62,movement:,9008,cw
4,62,movement:,3424,cw
4,65,movement:,-2320,cw
4,65,movement:,1456,cw
4,66,movement:,24544,cw
4,66,movement:,10352,cw
4,66,movement:,16160,cw
4,66,movement:,3760,cw
4,66,movement:,-912,cw
4,67,movement:,4544,cw
4,68,novelty:,62.4591903687,cw
4,68,proximity:,120,cw
4,69,proximity:,113,cw
4,69,look:,left,cw
4,69,proximity:,107,cw
4,69,proximity:,98,cw
4,69,novelty:,4.9534468651,cw
4,70,look:,robot,cw
4,70,look:,left,cw
4,71,proximity:,87,cw
4,71,look:,robot,cw
4,71,proximity:,93,cw
4,72,proximity:,87,cw
4,72,look:,left,cw
4,72,proximity:,98,cw
4,72,movement:,-3456,cw
4,72,proximity:,88,cw
4,73,proximity:,81,cw
4,73,proximity:,89,cw
4,73,movement:,-1504,cw
4,73,movement:,-3216,cw
4,73,proximity:,83,cw
4,74,movement:,6016,cw
4,74,movement:,-4736,cw
4,74,movement:,-30960,cw
4,74,proximity:,91,cw
4,74,movement:,25504,cw
4,74,movement:,-13008,cw
4,74,movement:,-32544,cw
4,74,look:,left,cw
4,74,proximity:,83,cw
4,75,movement:,2656,cw
4,75,proximity:,76,cw
4,75,movement:,26192,cw
4,75,proximity:,69,cw
4,75,movement:,8768,cw
4,75,movement:,16640,cw
4,75,movement:,19600,cw
4,75,movement:,-3744,cw
4,76,proximity:,75,cw
4,77,movement:,-208,cw
4,78,movement:,288,cw
4,78,movement:,6624,cw
4,78,proximity:,81,cw
4,79,child,smiles,cw
4,80,proximity:,90,cw
4,81,proximity:,83,cw
4,81,movement:,9696,cw
4,81,proximity:,93,cw
4,81,novelty:,12.7674360275,cw
4,81,movement:,10208,cw
4,82,proximity:,104,cw
4,82,look:,left,cw
4,82,proximity:,98,cw
4,82,proximity:,87,cw
4,84,proximity:,99,cw
4,84,proximity:,88,cw
4,84,proximity:,82,cw
4,85,look:,left,cw
4,85,proximity:,89,cw
4,85,proximity:,97,cw
4,85,proximity:,86,cw
4,86,proximity:,102,cw
4,86,proximity:,95,cw
4,86,look:,left,cw
4,86,proximity:,101,cw
4,87,proximity:,95,cw
4,87,look:,left,cw
4,88,proximity:,87,cw
4,88,proximity:,77,cw
4,90,proximity:,84,cw
4,91,proximity:,96,cw
4,91,proximity:,87,cw
4,91,novelty:,15.9409732819,cw
4,91,look:,left,cw
4,91,proximity:,78,cw
4,91,look:,robot,cw
4,91,proximity:,89,cw
4,91,proximity:,109,cw
4,92,proximity:,101,cw
4,92,look:,left,cw
4,92,proximity:,112,cw
4,93,proximity:,118,cw
4,93,look:,left,cw
4,93,proximity:,126,cw
4,94,proximity:,110,cw
4,94,proximity:,92,cw
4,94,proximity:,81,cw
4,95,look:,left,cw
4,95,proximity:,69,cw
4,95,proximity:,55,cw
4,95,proximity:,92,cw
4,95,proximity:,104,cw
4,97,look:,left,cw
4,97,proximity:,112,cw
4,97,proximity:,100,cw
4,97,proximity:,86,cw
4,98,look:,left,cw
4,102,proximity:,100,cw
4,102,novelty:,46.5466041565,cw
4,102,proximity:,91,cw
4,102,proximity:,75,cw
4,102,proximity:,85,cw
4,103,proximity:,61,cw
4,103,look:,left,cw
4,103,proximity:,71,cw
4,104,proximity:,92,cw
4,104,proximity:,74,cw
4,109,proximity:,103,cw
4,109,novelty:,51.7792358398,cw
4,109,proximity:,110,cw
4,109,look:,left,cw
4,110,proximity:,86,cw
4,114,proximity:,97,cw
4,114,novelty:,43.6741790771,cw
4,114,proximity:,103,cw
4,115,look:,left,cw
4,117,proximity:,79,cw
4,117,novelty:,11.4987926483,cw
4,122,proximity:,91,cw
4,122,novelty:,43.2364234924,cw
4,122,proximity:,97,cw
4,122,proximity:,104,cw
4,122,look:,left,cw
4,123,proximity:,110,cw
4,123,proximity:,104,cw
4,123,look:,left,cw
4,124,proximity:,110,cw
4,124,look:,left,cw
4,126,proximity:,116,cw
4,127,look:,left,cw
4,128,proximity:,124,cw
4,142,proximity:,148,cw
4,142,novelty:,87.3612060547,cw
4,142,proximity:,141,cw
4,142,look:,left,cw
4,142,proximity:,157,cw
4,144,proximity:,127,cw
4,144,look:,left,cw
4,144,proximity:,101,cw
4,145,look:,left,cw
4,145,proximity:,110,cw
4,145,proximity:,138,cw
4,145,proximity:,165,cw
4,145,proximity:,157,cw
4,146,proximity:,166,cw
4,146,look:,left,cw
4,146,proximity:,160,cw
4,146,proximity:,154,cw
4,146,proximity:,166,cw
4,146,proximity:,160,cw
4,147,proximity:,142,cw
4,148,look:,left,cw
4,148,proximity:,107,cw
4,149,proximity:,97,cw
4,149,proximity:,89,cw
4,149,proximity:,109,cw
4,149,look:,left,cw
4,150,proximity:,99,cw
4,151,proximity:,117,cw
4,151,proximity:,105,cw
4,151,look:,left,cw
4,151,proximity:,116,cw
4,151,proximity:,126,cw
4,152,proximity:,132,cw
4,152,proximity:,122,cw
4,152,look:,left,cw
4,152,proximity:,103,cw
4,152,proximity:,129,cw
4,155,novelty:,17.3099937439,cw
4,156,look:,left,cw
4,156,proximity:,108,cw
4,156,proximity:,122,cw
4,158,proximity:,98,cw
4,158,novelty:,8.4704780579,cw
4,159,look:,left,cw
4,159,proximity:,84,cw
4,159,proximity:,90,cw
4,159,proximity:,102,cw
4,159,proximity:,85,cw
4,159,proximity:,126,cw
4,160,proximity:,103,cw
4,160,look:,left,cw
4,160,proximity:,97,cw
4,161,proximity:,91,cw
4,161,look:,left,cw
4,161,proximity:,109,cw
4,161,proximity:,97,cw
4,161,proximity:,91,cw
4,162,proximity:,99,cw
4,162,proximity:,113,cw
4,162,look:,left,cw
4,162,proximity:,102,cw
4,163,proximity:,82,cw
4,163,look:,left,cw
4,163,proximity:,71,cw
4,164,proximity:,86,cw
4,164,proximity:,80,cw
4,164,proximity:,93,cw
4,164,look:,left,cw
4,164,proximity:,103,cw
4,165,look:,left,cw
4,165,proximity:,114,cw
4,166,proximity:,121,cw
4,166,proximity:,128,cw
4,166,look:,left,cw
4,166,proximity:,119,cw
4,167,proximity:,125,cw
4,167,look:,left,cw
4,167,proximity:,118,cw
4,167,proximity:,110,cw
4,168,proximity:,99,cw
4,168,look:,left,cw
4,168,proximity:,91,cw
4,169,look:,left,cw
4,170,look:,left,cw
4,171,proximity:,99,cw
4,171,look:,left,cw
4,171,proximity:,109,cw
4,172,movement:,4992,cw
4,172,movement:,1744,cw
4,172,proximity:,97,cw
4,172,proximity:,114,cw
4,172,look:,left,cw
4,173,movement:,18848,cw
4,173,movement:,-928,cw
4,173,proximity:,107,cw
4,173,movement:,3600,cw
4,173,movement:,20448,cw
4,173,look:,left,cw
4,174,proximity:,100,cw
4,174,movement:,7248,cw
4,174,movement:,20128,cw
4,174,proximity:,89,cw
4,174,novelty:,19.9587497711,cw
4,174,movement:,1248,cw
4,175,look:,robot,cw
4,175,movement:,-304,cw
4,176,look:,robot,cw
4,176,proximity:,106,cw
4,177,look:,left,cw
4,177,proximity:,97,cw
4,177,movement:,480,cw
4,177,proximity:,91,cw
4,177,movement:,1648,cw
4,177,proximity:,84,cw
4,180,proximity:,90,cw
4,180,look:,robot,cw
4,183,look:,robot,cw
4,184,proximity:,84,cw
4,184,look:,robot,cw
4,184,proximity:,92,cw
4,187,novelty:,15.6958389282,cw
4,187,proximity:,100,cw
4,187,look:,left,cw
4,187,proximity:,112,cw
4,188,proximity:,121,cw
4,188,proximity:,114,cw
4,188,look:,left,cw
4,189,proximity:,108,cw
4,189,proximity:,101,cw
4,189,proximity:,95,cw
4,191,proximity:,89,cw
4,191,novelty:,7.8064713478,cw
4,192,look:,robot,cw
4,192,proximity:,83,cw
4,192,proximity:,101,cw
4,193,proximity:,112,cw
4,193,look:,left,cw
4,193,proximity:,137,cw
4,194,proximity:,130,cw
4,194,proximity:,124,cw
4,194,look:,left,cw
4,194,proximity:,118,cw
4,195,proximity:,101,cw
4,195,proximity:,108,cw
4,196,look:,left,cw
4,197,look:,left,cw
4,200,novelty:,22.9083118439,cw
4,200,proximity:,86,cw
4,200,proximity:,107,cw
4,201,proximity:,85,cw
4,201,look:,left,cw
4,213,novelty:,72.4969940186,cw
4,213,proximity:,98,cw
4,213,look:,left,cw
4,214,proximity:,92,cw
4,217,proximity:,117,cw
4,217,novelty:,25.4010562897,cw
4,217,proximity:,123,cw
4,217,proximity:,102,cw
4,217,look:,left,cw
4,217,proximity:,94,cw
4,218,look:,left,cw
4,219,proximity:,101,cw
4,219,proximity:,123,cw
4,222,look:,left,cw
4,222,novelty:,12.2756643295,cw
4,222,proximity:,115,cw
4,222,novelty:,1.2991259098,cw
4,223,look:,left,cw
4,223,proximity:,101,cw
4,226,proximity:,87,cw
4,226,novelty:,22.253194809,cw
4,227,proximity:,93,cw
4,227,proximity:,85,cw
4,227,novelty:,4.0839800835,cw
4,227,look:,left,cw
4,227,proximity:,79,cw
4,227,look:,robot,cw
4,228,look:,robot,cw
4,229,proximity:,85,cw
4,230,look:,robot,cw
4,231,proximity:,100,cw
4,231,proximity:,88,cw
4,232,look:,left,cw
4,232,proximity:,102,cw
4,232,look:,left,cw
4,234,proximity:,92,cw
4,235,look:,left,cw
4,235,proximity:,84,cw
4,236,movement:,16032,cw
4,236,proximity:,78,cw
4,236,novelty:,11.0480232239,cw
4,236,movement:,8944,cw
4,236,look:,robot,cw
4,237,proximity:,100,cw
4,237,proximity:,93,cw
4,237,look:,left,cw
4,238,proximity:,82,cw
4,238,look:,robot,cw
4,238,proximity:,76,cw
4,239,movement:,-1728,cw
4,239,movement:,2416,cw
4,239,movement:,12144,cw
4,239,proximity:,82,cw
4,239,movement:,-96,cw
4,240,movement:,-1328,cw
4,240,proximity:,103,cw
4,240,movement:,-1440,cw
4,240,proximity:,94,cw
4,240,proximity:,87,cw
4,240,look:,left,cw
4,241,movement:,5152,cw
4,241,proximity:,95,cw
4,241,movement:,2112,cw
4,241,look:,left,cw
4,241,proximity:,108,cw
4,241,movement:,-3568,cw
4,242,proximity:,93,cw
4,242,proximity:,86,cw
4,243,movement:,-2576,cw
4,243,look:,left,cw
4,243,movement:,29536,cw
4,243,proximity:,97,cw
4,243,movement:,18816,cw
4,243,proximity:,90,cw
4,244,movement:,-2592,cw
4,244,proximity:,79,cw
4,245,movement:,-2880,cw
4,245,proximity:,72,cw
4,245,movement:,-2784,cw
4,247,proximity:,78,cw
4,247,movement:,336,cw
4,248,look:,robot,cw
4,248,novelty:,14.5004205704,cw
4,248,proximity:,87,cw
4,248,movement:,-3616,cw
4,248,proximity:,94,cw
4,249,look:,robot,cw
4,249,proximity:,88,cw
4,250,look:,robot,cw
4,251,look:,robot,cw
4,254,look:,left,cw
4,254,proximity:,95,cw
4,254,novelty:,11.5624189377,cw
4,255,proximity:,104,cw
4,255,proximity:,94,cw
4,255,proximity:,74,cw
4,255,look:,left,cw
4,256,proximity:,81,cw
4,256,proximity:,98,cw
4,256,proximity:,81,cw
4,256,look:,left,cw
4,256,proximity:,74,cw
4,257,proximity:,82,cw
4,257,look:,robot,cw
4,257,proximity:,74,cw
4,257,proximity:,59,cw
4,257,novelty:,9.5708847046,cw
4,257,proximity:,76,cw
4,257,proximity:,94,cw
4,258,proximity:,76,cw
4,258,proximity:,63,cw
4,258,proximity:,72,cw
4,258,proximity:,51,cw
4,258,proximity:,63,cw
4,258,novelty:,5.7042737007,cw
4,271,proximity:,100,cw
4,271,novelty:,72.7456207275,cw
4,271,look:,left,cw
4,271,proximity:,94,cw
4,271,proximity:,84,cw
4,272,proximity:,76,cw
4,272,proximity:,69,cw
4,272,novelty:,5.3285827637,cw
4,272,look:,left,cw
4,272,proximity:,76,cw
4,272,proximity:,85,cw
4,272,proximity:,75,cw
4,274,proximity:,100,cw
4,274,proximity:,94,cw
4,274,look:,left,cw
4,274,proximity:,87,cw
4,274,movement:,3984,cw
4,275,proximity:,95,cw
4,275,movement:,7040,cw
4,275,proximity:,80,cw
4,275,movement:,19760,cw
4,275,novelty:,6.0083193779,cw
4,275,look:,robot,cw
4,276,proximity:,86,cw
4,276,movement:,-2720,cw
4,276,proximity:,100,cw
4,276,look:,left,cw
4,277,proximity:,118,cw
4,277,proximity:,105,cw
4,278,look:,left,cw
4,278,proximity:,111,cw
4,278,proximity:,87,cw
4,279,proximity:,103,cw
4,279,look:,left,cw
4,279,proximity:,110,cw
4,279,proximity:,100,cw
4,280,proximity:,106,cw
4,280,movement:,25232,cw
4,280,movement:,10400,cw
4,280,proximity:,95,cw
4,280,movement:,2928,cw
4,280,movement:,2128,cw
4,280,movement:,-3424,cw
4,281,movement:,-3008,cw
4,281,movement:,272,cw
4,281,movement:,7872,cw
4,281,movement:,26816,cw
4,281,movement:,7552,cw
4,281,movement:,11664,cw
4,281,proximity:,114,cw
4,281,movement:,-3104,cw
4,281,look:,left,cw
4,281,proximity:,106,cw
4,282,movement:,176,cw
4,282,proximity:,99,cw
4,282,movement:,-2112,cw
4,282,look:,left,cw
4,282,proximity:,93,cw
4,282,movement:,5488,cw
4,283,movement:,6288,cw
4,283,movement:,-1760,cw
4,283,movement:,-784,cw
4,283,movement:,1040,cw
4,283,proximity:,80,cw
4,283,movement:,13920,cw
4,283,proximity:,73,cw
4,284,movement:,-29872,cw
4,284,movement:,24992,cw
4,284,movement:,-2160,cw
4,285,proximity:,80,cw
4,286,proximity:,89,cw
4,287,proximity:,83,cw
4,288,proximity:,89,cw
4,289,child,smiles,cw
4,289,proximity:,99,cw
4,289,look:,left,cw
4,289,proximity:,105,cw
4,290,look:,left,cw
4,292,look:,left,cw
4,292,proximity:,98,cw
